,Rk,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Team,Season
140,16.0,Bon-Ki Shin,31.0,20,34,32,4,6,0,0,0,1,0.0,0.0,1,10,0.188,0.235,0.188,0.423,6,0,1,0,0,0.0,,Lotte Giants,2020
141,17.0,Ah-seop Son*,32.0,30,134,110,25,36,7,0,1,13,1.0,0.0,22,9,0.327,0.433,0.418,0.851,46,1,0,0,2,0.0,,Lotte Giants,2020
142,,17 Players,29.5,30,1154,1028,129,264,57,1,21,120,18.0,5.0,99,197,0.257,0.327,0.375,0.7020000000000001,386,23,13,4,10,1.0,,Lotte Giants,2020
143,1.0,Aaron Altherr,29.0,30,118,102,20,29,4,1,8,30,4.0,2.0,11,30,0.284,0.381,0.578,0.96,59,0,5,0,0,0.0,,NC Dinos,2020
144,2.0,Seok-hun Chi,36.0,4,8,7,3,1,0,0,1,3,0.0,0.0,0,1,0.14300000000000002,0.25,0.5710000000000001,0.821,4,0,1,0,0,0.0,,NC Dinos,2020
145,3.0,Jin-Sung Kang,26.0,27,98,83,18,38,8,0,7,29,2.0,0.0,8,11,0.45799999999999996,0.515,0.807,1.3230000000000002,67,2,4,1,2,0.0,,NC Dinos,2020
146,4.0,Chan-hyung Kim,22.0,21,24,21,6,6,3,0,0,2,0.0,0.0,2,3,0.28600000000000003,0.375,0.429,0.804,9,0,1,0,0,0.0,,NC Dinos,2020
147,5.0,Jun-Wan Kim*,29.0,18,25,21,4,5,0,0,1,3,0.0,0.0,4,2,0.23800000000000002,0.36,0.381,0.741,8,2,0,0,0,0.0,,NC Dinos,2020
148,6.0,Seong-Wook Kim,27.0,14,37,30,7,6,1,0,1,3,1.0,0.0,4,9,0.2,0.314,0.33299999999999996,0.648,10,0,1,2,0,0.0,,NC Dinos,2020
149,7.0,Tae-gun Kim,30.0,21,37,29,8,10,6,0,0,10,0.0,0.0,3,8,0.345,0.429,0.552,0.98,16,1,2,2,1,0.0,,NC Dinos,2020
150,8.0,Tae-Jin Kim*,24.0,20,45,43,5,9,0,1,0,3,1.0,2.0,2,15,0.209,0.244,0.256,0.5,11,0,0,0,0,0.0,,NC Dinos,2020
151,9.0,Hee-Dong Kwon,29.0,25,88,74,18,25,4,0,3,14,1.0,0.0,12,18,0.33799999999999997,0.43700000000000006,0.514,0.95,38,1,1,1,0,0.0,,NC Dinos,2020
152,10.0,Myeong-gi Lee*,32.0,29,110,100,20,31,2,0,1,10,2.0,2.0,6,18,0.31,0.349,0.36,0.7090000000000001,36,1,1,1,2,0.0,,NC Dinos,2020
153,11.0,Sang-Ho Lee,31.0,16,13,12,4,1,0,0,0,0,0.0,0.0,0,1,0.083,0.083,0.083,0.16699999999999998,1,1,0,1,0,0.0,,NC Dinos,2020
154,12.0,Won-jae Lee*,31.0,19,37,33,4,6,1,0,0,2,1.0,0.0,4,8,0.182,0.27,0.212,0.48200000000000004,7,1,0,0,0,0.0,,NC Dinos,2020
155,13.0,Chang-min Mo,35.0,4,11,11,1,3,1,0,1,2,0.0,0.0,0,1,0.273,0.273,0.636,0.909,7,0,0,0,0,0.0,,NC Dinos,2020
156,14.0,Sung-Bum Na*,30.0,30,139,121,29,41,10,0,10,28,0.0,0.0,15,37,0.33899999999999997,0.424,0.669,1.094,81,2,3,0,0,0.0,,NC Dinos,2020
157,15.0,Jin-Hyuk No*,30.0,30,110,97,18,30,5,0,5,18,0.0,1.0,13,25,0.309,0.391,0.515,0.9059999999999999,50,2,0,0,0,1.0,,NC Dinos,2020
158,16.0,Min-Woo Park*,27.0,30,130,115,22,37,10,1,2,13,4.0,1.0,11,7,0.322,0.38799999999999996,0.478,0.866,55,3,2,1,1,2.0,,NC Dinos,2020
159,17.0,Sok-min Park,35.0,28,100,80,14,23,1,0,5,13,0.0,0.0,15,12,0.28800000000000003,0.39399999999999996,0.488,0.8809999999999999,39,0,1,1,3,1.0,,NC Dinos,2020
160,18.0,Ho Cheol Seo?,23.0,2,8,8,0,0,0,0,0,0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,NC Dinos,2020
161,19.0,Ui-ji Yang,33.0,26,103,87,18,27,8,0,5,28,1.0,0.0,10,8,0.31,0.39799999999999996,0.575,0.973,50,2,4,0,2,0.0,,NC Dinos,2020
162,,19 Players,29.5,30,1241,1074,219,328,64,3,50,211,17.0,8.0,120,216,0.305,0.385,0.51,0.895,548,18,26,10,11,4.0,,NC Dinos,2020
163,1.0,Young-Jin Choi,32.0,15,24,21,3,6,0,0,0,4,0.0,1.0,2,4,0.28600000000000003,0.375,0.28600000000000003,0.6609999999999999,6,0,1,0,0,0.0,,Samsung Lions,2020
164,2.0,Min-ho Kang,34.0,26,78,73,7,14,3,0,4,6,0.0,0.0,5,19,0.192,0.244,0.397,0.6409999999999999,29,2,0,0,0,0.0,,Samsung Lions,2020
165,3.0,Dong-Yub Kim,29.0,29,114,106,16,27,4,0,5,18,1.0,1.0,5,18,0.255,0.292,0.434,0.726,46,5,1,1,1,0.0,,Samsung Lions,2020
166,4.0,Hun-Gon Kim,31.0,24,85,72,4,14,2,0,0,10,2.0,3.0,12,6,0.19399999999999998,0.318,0.222,0.54,16,1,1,0,0,0.0,,Samsung Lions,2020
167,5.0,Jae-Hyeon Kim,28.0,8,4,4,1,1,0,0,0,1,0.0,0.0,0,0,0.25,0.25,0.25,0.5,1,1,0,0,0,0.0,,Samsung Lions,2020
168,6.0,Ji Chan Kim?,19.0,27,40,35,7,10,1,1,0,0,1.0,0.0,2,2,0.28600000000000003,0.324,0.371,0.696,13,0,0,3,0,0.0,,Samsung Lions,2020
169,7.0,Sang-soo Kim,30.0,30,123,98,18,31,7,0,0,9,3.0,1.0,19,20,0.316,0.44299999999999995,0.38799999999999996,0.83,38,4,4,1,1,0.0,,Samsung Lions,2020
170,8.0,Sung-Pyo Kim,26.0,4,4,4,0,1,0,0,0,0,1.0,0.0,0,1,0.25,0.25,0.25,0.5,1,0,0,0,0,0.0,,Samsung Lions,2020
171,9.0,Weung-Min Kim,28.0,20,34,33,2,6,0,0,0,3,0.0,0.0,1,10,0.182,0.20600000000000002,0.182,0.38799999999999996,6,1,0,0,0,0.0,,Samsung Lions,2020
172,10.0,Ja-wook Koo*,27.0,12,48,41,6,15,5,0,1,6,3.0,1.0,5,6,0.366,0.43799999999999994,0.561,0.998,23,0,1,0,1,0.0,,Samsung Lions,2020
173,11.0,Hak-Ju Lee*,29.0,25,89,74,13,15,6,0,2,13,2.0,0.0,10,28,0.203,0.284,0.365,0.649,27,0,0,1,4,1.0,,Samsung Lions,2020
174,12.0,Seong-Gon Lee*,28.0,10,20,18,2,5,1,0,0,3,0.0,0.0,1,4,0.278,0.3,0.33299999999999996,0.633,6,2,0,0,1,0.0,,Samsung Lions,2020
175,13.0,Sung-kyu Lee,26.0,17,56,49,8,9,1,1,3,9,0.0,1.0,4,14,0.184,0.273,0.429,0.701,21,3,2,1,0,0.0,,Samsung Lions,2020
176,14.0,Won-seok Lee,33.0,27,108,94,12,23,6,0,4,25,0.0,0.0,10,19,0.245,0.308,0.436,0.745,41,1,0,1,3,0.0,,Samsung Lions,2020
177,15.0,Ben Lively,28.0,4,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Samsung Lions,2020
178,16.0,Seung-min Paek*,29.0,3,4,3,0,0,0,0,0,0,0.0,0.0,0,2,0.0,0.25,0.0,0.25,0,0,1,0,0,0.0,,Samsung Lions,2020
179,17.0,Chan-Do Park*,31.0,29,78,64,17,15,4,0,1,7,4.0,1.0,10,12,0.23399999999999999,0.33799999999999997,0.344,0.6809999999999999,22,2,1,1,2,1.0,,Samsung Lions,2020
180,18.0,Gye-Bum Park,24.0,14,30,27,6,8,2,0,1,5,0.0,1.0,3,4,0.29600000000000004,0.36700000000000005,0.48100000000000004,0.848,13,1,0,0,0,0.0,,Samsung Lions,2020
181,19.0,Hae-Min Park*,30.0,20,70,69,8,16,4,0,1,3,3.0,0.0,1,16,0.23199999999999998,0.243,0.33299999999999996,0.5760000000000001,23,1,0,0,0,0.0,,Samsung Lions,2020
182,20.0,Seung-gyu Park,19.0,19,46,44,5,15,3,0,0,3,2.0,1.0,2,7,0.341,0.37,0.409,0.779,18,1,0,0,0,0.0,,Samsung Lions,2020
183,21.0,Tyler Saladino,30.0,28,102,85,14,23,5,0,4,17,1.0,1.0,13,27,0.271,0.382,0.47100000000000003,0.853,40,0,3,0,1,0.0,,Samsung Lions,2020
184,22.0,Woo Hyun Yang*,20.0,1,3,3,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,,Samsung Lions,2020
185,,22 Players,28.9,31,1161,1018,149,254,54,2,26,142,23.0,12.0,105,219,0.25,0.325,0.38299999999999995,0.708,390,26,15,9,14,2.0,,Samsung Lions,2020
186,1.0,Tae-in Chae*,37.0,5,9,8,0,1,0,0,0,0,0.0,0.0,1,2,0.125,0.222,0.125,0.34700000000000003,1,0,0,0,0,0.0,,SK Wyverns,2020
187,2.0,Hang Choi*,26.0,9,27,22,2,3,0,0,0,1,1.0,0.0,4,7,0.136,0.29600000000000004,0.136,0.433,3,1,1,0,0,1.0,,SK Wyverns,2020
188,3.0,Jeong Choi#,33.0,29,118,92,18,21,8,0,2,14,2.0,2.0,21,19,0.228,0.39799999999999996,0.38,0.779,35,1,5,0,0,0.0,,SK Wyverns,2020
189,4.0,Ji Hoon Choi?,22.0,14,48,43,7,16,4,1,0,0,2.0,0.0,4,6,0.37200000000000005,0.426,0.512,0.937,22,0,0,1,0,0.0,,SK Wyverns,2020
190,5.0,Joon-woo Choi*,21.0,9,19,17,3,3,0,0,0,2,0.0,0.0,2,1,0.17600000000000002,0.263,0.17600000000000002,0.44,3,1,0,0,0,0.0,,SK Wyverns,2020
191,6.0,Hyun Chung,26.0,27,73,65,7,13,3,0,1,2,0.0,1.0,5,17,0.2,0.257,0.292,0.5489999999999999,19,2,0,3,0,0.0,,SK Wyverns,2020
192,7.0,Jin-Ki Chung*,27.0,27,87,76,9,21,1,1,1,11,4.0,1.0,6,18,0.276,0.32899999999999996,0.355,0.685,27,0,1,2,2,1.0,,SK Wyverns,2020
193,8.0,Ui-yun Chung,33.0,29,95,83,7,25,2,0,0,12,0.0,1.0,9,13,0.301,0.368,0.325,0.6940000000000001,27,4,1,0,2,1.0,,SK Wyverns,2020
194,9.0,Dong-Min Han*,30.0,17,68,60,10,19,3,0,6,12,0.0,0.0,6,17,0.317,0.368,0.667,1.034,40,3,0,0,2,0.0,,SK Wyverns,2020
195,10.0,Chang-pyung Kim*,20.0,17,55,47,7,9,2,1,0,5,5.0,0.0,8,8,0.191,0.309,0.27699999999999997,0.586,13,1,0,0,0,0.0,,SK Wyverns,2020
196,11.0,Gang-min Kim,37.0,24,60,54,8,12,2,0,2,6,2.0,1.0,4,15,0.222,0.271,0.37,0.642,20,1,0,1,1,0.0,,SK Wyverns,2020
197,12.0,Jae-hyeon Kim*,32.0,1,0,0,1,0,0,0,0,0,0.0,0.0,0,0,,,,,0,0,0,0,0,0.0,,SK Wyverns,2020
198,13.0,Seong-hyeon Kim,33.0,26,49,42,3,6,1,0,0,3,0.0,0.0,4,0,0.14300000000000002,0.23399999999999999,0.16699999999999998,0.401,7,1,1,2,0,0.0,,SK Wyverns,2020
199,14.0,Jong-Wook Ko*,31.0,7,20,20,0,4,0,2,0,3,1.0,0.0,0,4,0.2,0.2,0.4,0.6,8,1,0,0,0,0.0,,SK Wyverns,2020
200,15.0,Hong-Koo Lee,29.0,16,48,43,3,7,1,0,1,3,0.0,0.0,3,14,0.163,0.22899999999999998,0.256,0.485,11,3,1,0,1,0.0,,SK Wyverns,2020
201,16.0,Hyeon-seok Lee,28.0,14,21,21,0,1,0,0,0,0,0.0,0.0,0,5,0.048,0.048,0.048,0.095,1,2,0,0,0,0.0,,SK Wyverns,2020
202,17.0,Jae-won Lee,32.0,3,10,9,0,1,0,0,0,0,0.0,0.0,0,2,0.111,0.2,0.111,0.311,1,0,1,0,0,0.0,,SK Wyverns,2020
203,18.0,Tae-Hyeok Nam,29.0,17,41,37,2,11,1,0,1,9,0.0,0.0,4,12,0.297,0.366,0.405,0.7709999999999999,15,2,0,0,0,0.0,,SK Wyverns,2020
204,19.0,Soo-Gwang No*,29.0,25,77,69,12,20,2,2,1,5,2.0,4.0,7,12,0.29,0.355,0.42,0.7759999999999999,29,0,0,1,0,0.0,,SK Wyverns,2020
205,20.0,Joon-Hyeok Oh*,28.0,20,41,38,5,9,0,0,1,4,0.0,1.0,3,8,0.237,0.293,0.316,0.608,12,0,0,0,0,0.0,,SK Wyverns,2020
206,21.0,Jamie Romak,34.0,30,126,102,19,29,10,0,5,18,0.0,0.0,23,23,0.284,0.42100000000000004,0.529,0.95,54,0,1,0,0,2.0,,SK Wyverns,2020
207,22.0,Seok-min Yoon,34.0,12,28,28,0,3,1,0,0,2,0.0,0.0,0,5,0.107,0.107,0.14300000000000002,0.25,4,3,0,0,0,0.0,,SK Wyverns,2020
208,,22 Players,29.8,30,1154,1008,125,244,42,7,23,118,19.0,11.0,116,215,0.242,0.325,0.366,0.691,369,26,12,10,8,5.0,,SK Wyverns,2020
209,1.0,Ju-hwan Choi*,31.0,87,325,285,27,79,13,0,4,47,0.0,0.0,28,35,0.27699999999999997,0.332,0.365,0.6970000000000001,104,10,1,0,11,0.0,,Doosan Bears,2019
210,2.0,Byoung-Gon Chung,31.0,20,31,27,6,5,1,0,0,4,0.0,0.0,2,4,0.185,0.29,0.222,0.513,6,2,2,0,0,0.0,,Doosan Bears,2019
211,3.0,Jin-Ho Chung*,30.0,66,110,96,13,20,0,0,1,3,5.0,2.0,11,24,0.20800000000000002,0.29,0.24,0.529,23,2,0,3,0,0.0,,Doosan Bears,2019
212,4.0,Soo-bin Chung*,28.0,123,513,441,75,117,19,5,0,41,26.0,8.0,57,60,0.265,0.354,0.331,0.685,146,6,6,4,5,0.0,,Doosan Bears,2019
213,5.0,Jose Miguel Fernandez*,31.0,144,645,572,87,197,34,0,15,88,1.0,2.0,61,54,0.344,0.409,0.483,0.892,276,16,6,0,6,4.0,,Doosan Bears,2019
214,6.0,Hae-sung Guk#,29.0,21,41,35,2,6,3,0,0,2,0.0,0.0,5,13,0.171,0.293,0.257,0.55,9,3,1,0,0,0.0,,Doosan Bears,2019
215,7.0,Kyeong-min Ho,28.0,133,540,475,71,137,25,1,4,60,11.0,5.0,34,36,0.28800000000000003,0.35,0.371,0.721,176,16,17,3,11,2.0,,Doosan Bears,2019
216,8.0,Seung-Hyeon Jang,25.0,35,46,41,3,7,2,0,0,3,0.0,0.0,3,13,0.171,0.239,0.22,0.45899999999999996,9,0,1,0,1,0.0,,Doosan Bears,2019
217,9.0,Dae-han Kim,18.0,19,18,15,4,0,0,0,0,0,0.0,0.0,3,9,0.0,0.16699999999999998,0.0,0.16699999999999998,0,0,0,0,0,0.0,,Doosan Bears,2019
218,10.0,In-Tae Kim*,24.0,26,70,60,6,14,2,1,2,7,1.0,1.0,8,12,0.233,0.319,0.4,0.7190000000000001,24,2,0,1,1,0.0,,Doosan Bears,2019
219,11.0,Jae-ho Kim,34.0,130,470,377,51,101,22,0,4,48,3.0,3.0,67,58,0.268,0.379,0.358,0.737,135,10,7,8,11,3.0,,Doosan Bears,2019
220,12.0,Jae-hwan Kim*,30.0,136,574,495,76,140,20,5,15,91,3.0,1.0,63,113,0.28300000000000003,0.36200000000000004,0.434,0.797,215,7,5,0,11,5.0,,Doosan Bears,2019
221,13.0,Kyeong-Ho Kim*,23.0,32,27,26,4,5,1,0,0,2,0.0,0.0,0,7,0.192,0.192,0.231,0.423,6,0,0,1,0,0.0,,Doosan Bears,2019
222,14.0,Tae-geun Kim,22.0,9,0,0,2,0,0,0,0,0,1.0,2.0,0,0,,,,,0,0,0,0,0,0.0,,Doosan Bears,2019
223,15.0,Byung-hwee Lee,20.0,25,13,13,6,3,0,0,0,1,5.0,0.0,0,3,0.231,0.231,0.231,0.462,3,0,0,0,0,0.0,,Doosan Bears,2019
224,16.0,Heung-Ryeon Lee,30.0,27,44,42,3,13,2,1,0,5,0.0,0.0,2,12,0.31,0.341,0.405,0.746,17,1,0,0,0,0.0,,Doosan Bears,2019
225,17.0,Jae-il Oh*,32.0,130,529,467,76,137,29,1,21,102,2.0,1.0,55,99,0.293,0.369,0.495,0.863,231,5,3,0,4,1.0,,Doosan Bears,2019
226,18.0,Jae-won Oh*,34.0,98,204,177,30,29,8,1,3,18,6.0,2.0,25,50,0.16399999999999998,0.267,0.271,0.539,48,3,0,2,0,0.0,,Doosan Bears,2019
227,19.0,Min-Ki Paek,28.0,41,52,47,8,8,2,0,0,2,0.0,1.0,4,16,0.17,0.25,0.213,0.46299999999999997,10,0,1,0,0,0.0,,Doosan Bears,2019
228,20.0,Geon-woo Park,28.0,127,537,458,83,146,27,5,10,64,12.0,3.0,60,57,0.319,0.397,0.465,0.862,213,23,7,1,11,0.0,,Doosan Bears,2019
229,21.0,Sae-Hyeok Park*,29.0,137,505,441,58,123,19,9,4,63,8.0,2.0,41,68,0.27899999999999997,0.345,0.39,0.735,172,5,7,10,6,1.0,,Doosan Bears,2019
230,22.0,Yu-yeon Park,20.0,2,1,1,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Doosan Bears,2019
231,23.0,Jee-Hyeok Ryu*,25.0,118,316,276,36,69,6,2,0,34,18.0,5.0,24,40,0.25,0.32299999999999995,0.28600000000000003,0.609,79,6,7,6,3,0.0,,Doosan Bears,2019
232,24.0,Ye-il Seo*,26.0,7,3,3,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Doosan Bears,2019
233,25.0,Sung-hyeon Shin,28.0,35,54,41,9,8,0,0,1,6,0.0,0.0,10,14,0.195,0.35200000000000004,0.268,0.62,11,0,1,0,2,0.0,,Doosan Bears,2019
234,26.0,Seung-hwan Song,18.0,2,2,2,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Doosan Bears,2019
235,,26 Players,29.5,144,5670,4913,736,1364,235,31,84,691,102.0,38.0,563,799,0.278,0.355,0.389,0.7440000000000001,1913,117,72,39,83,16.0,,Doosan Bears,2019
236,1.0,Woo-hyuk Byun,19.0,29,61,53,7,12,1,0,1,2,0.0,0.0,7,17,0.226,0.32799999999999996,0.302,0.63,16,3,1,0,0,0.0,,Hanwha Eagles,2019
237,2.0,Jin-hyuk Chang*,25.0,113,349,315,42,80,16,5,1,24,13.0,5.0,26,74,0.254,0.32,0.34600000000000003,0.6659999999999999,109,4,5,2,1,0.0,,Hanwha Eagles,2019
238,3.0,Woon-Ho Chang,25.0,7,12,10,2,1,0,0,0,0,0.0,1.0,1,1,0.1,0.182,0.1,0.282,1,0,0,1,0,0.0,,Hanwha Eagles,2019
239,4.0,Jae-hun Choi,29.0,135,451,373,47,108,18,0,3,31,3.0,10.0,56,61,0.29,0.39799999999999996,0.36200000000000004,0.76,135,9,14,4,4,0.0,,Hanwha Eagles,2019
240,5.0,Jin-hang Choi,33.0,45,129,117,10,27,6,0,6,19,0.0,0.0,9,28,0.231,0.295,0.436,0.73,51,3,2,0,1,0.0,,Hanwha Eagles,2019
241,6.0,Yoon-seok Choi,32.0,7,15,12,3,3,0,0,0,1,0.0,0.0,3,4,0.25,0.4,0.25,0.65,3,0,0,0,0,0.0,,Hanwha Eagles,2019
242,7.0,Geun-woo Chung,36.0,88,305,277,37,77,10,1,3,30,8.0,5.0,20,43,0.278,0.33399999999999996,0.354,0.688,98,11,4,3,1,1.0,,Hanwha Eagles,2019
243,8.0,Joo-Suk Ha*,25.0,5,20,19,3,5,2,0,0,2,0.0,0.0,0,4,0.263,0.263,0.368,0.632,7,1,0,1,0,0.0,,Hanwha Eagles,2019
244,9.0,Jared Hoying*,30.0,124,525,476,74,135,26,2,18,73,22.0,7.0,38,90,0.284,0.34,0.46,0.8,219,6,5,1,5,5.0,,Hanwha Eagles,2019
245,10.0,Sung-joon Ji,25.0,58,109,104,7,26,6,0,2,11,0.0,0.0,5,21,0.25,0.284,0.365,0.65,38,3,0,0,0,0.0,,Hanwha Eagles,2019
246,11.0,Eun-won Jung*,19.0,142,624,564,83,148,27,6,8,57,14.0,7.0,48,101,0.262,0.317,0.374,0.691,211,6,0,6,6,0.0,,Hanwha Eagles,2019
247,12.0,Kyeong-Hak Kang*,26.0,52,135,113,21,27,4,0,0,12,1.0,2.0,15,32,0.239,0.341,0.27399999999999997,0.615,31,3,3,3,1,0.0,,Hanwha Eagles,2019
248,13.0,Chang-hyeok Kim,28.0,3,2,2,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Hanwha Eagles,2019
249,14.0,Hui-sung Kim,33.0,58,117,104,7,24,4,0,3,18,2.0,1.0,11,24,0.231,0.302,0.35600000000000004,0.657,37,1,0,1,1,0.0,,Hanwha Eagles,2019
250,15.0,In-hwan Kim*,25.0,18,46,42,1,9,1,0,0,2,0.0,0.0,2,9,0.214,0.239,0.23800000000000002,0.47700000000000004,10,0,0,0,2,0.0,,Hanwha Eagles,2019
251,16.0,Jong-min Kim,33.0,10,21,20,2,4,0,0,1,1,0.0,0.0,0,7,0.2,0.2,0.35,0.55,7,1,0,1,0,0.0,,Hanwha Eagles,2019
252,17.0,Min-Ha Kim,30.0,72,140,125,14,32,6,0,2,14,5.0,2.0,9,41,0.256,0.319,0.35200000000000004,0.6709999999999999,44,4,3,2,1,0.0,,Hanwha Eagles,2019
253,18.0,Tae-Kyun Kim,37.0,127,500,433,47,132,21,0,6,62,3.0,0.0,54,94,0.305,0.382,0.395,0.777,171,15,5,0,8,5.0,,Hanwha Eagles,2019
254,19.0,Tae-yeon Kim,22.0,9,6,4,0,1,1,0,0,0,0.0,0.0,2,2,0.25,0.5,0.5,1.0,2,0,0,0,0,0.0,,Hanwha Eagles,2019
255,20.0,Chang-Yeol Lee*,27.0,11,16,13,3,2,0,0,0,1,0.0,0.0,1,5,0.154,0.267,0.154,0.42100000000000004,2,1,1,1,0,0.0,,Hanwha Eagles,2019
256,21.0,Dong-hoon Lee*,22.0,14,31,31,3,9,1,0,0,4,3.0,0.0,0,8,0.29,0.29,0.32299999999999995,0.613,10,1,0,0,0,0.0,,Hanwha Eagles,2019
257,22.0,Seong-yeol Lee*,34.0,129,476,414,60,106,21,1,21,85,8.0,4.0,48,114,0.256,0.34299999999999997,0.46399999999999997,0.807,192,7,9,1,4,1.0,,Hanwha Eagles,2019
258,23.0,Won-seok Lee,20.0,13,9,6,3,0,0,0,0,0,2.0,0.0,2,5,0.0,0.33299999999999996,0.0,0.33299999999999996,0,0,1,0,0,0.0,,Hanwha Eagles,2019
259,24.0,Si-hwan Noh,18.0,91,192,177,19,33,8,1,1,13,2.0,2.0,11,72,0.18600000000000003,0.24100000000000002,0.26,0.501,46,3,2,1,1,0.0,,Hanwha Eagles,2019
260,25.0,Seon-jin Oh,29.0,122,453,392,37,88,16,0,3,36,7.0,2.0,38,72,0.22399999999999998,0.307,0.28800000000000003,0.595,113,8,10,10,3,0.0,,Hanwha Eagles,2019
261,26.0,Chang-su Paek,31.0,16,48,44,4,10,3,0,0,3,0.0,0.0,0,18,0.22699999999999998,0.261,0.295,0.556,13,1,2,2,0,0.0,,Hanwha Eagles,2019
262,27.0,Han-gyul Park,24.0,9,11,11,0,2,0,0,0,0,0.0,1.0,0,4,0.182,0.182,0.182,0.364,2,1,0,0,0,0.0,,Hanwha Eagles,2019
263,28.0,Joon-Hyeok Park*,28.0,4,2,2,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Hanwha Eagles,2019
264,29.0,Sang-eon Park,22.0,1,1,1,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Hanwha Eagles,2019
265,30.0,Gwang-min Song,36.0,122,486,454,50,120,21,0,7,51,8.0,2.0,21,91,0.264,0.298,0.35700000000000004,0.655,162,18,3,3,5,0.0,,Hanwha Eagles,2019
266,31.0,Seong-Woo Yang*,30.0,56,129,119,11,20,3,0,1,6,1.0,0.0,9,28,0.168,0.22699999999999998,0.218,0.445,26,2,0,1,0,0.0,,Hanwha Eagles,2019
267,32.0,Jang-hyeok Yoo,19.0,38,61,55,10,9,1,0,1,4,3.0,0.0,5,17,0.16399999999999998,0.23,0.23600000000000002,0.466,13,0,0,0,1,0.0,,Hanwha Eagles,2019
268,,32 Players,29.1,144,5482,4882,607,1250,223,16,88,562,105.0,51.0,441,1090,0.256,0.324,0.36200000000000004,0.6859999999999999,1769,112,70,44,45,12.0,,Hanwha Eagles,2019
269,1.0,Chi-hong Ahn,28.0,105,408,362,45,114,18,1,5,49,4.0,2.0,40,37,0.315,0.38,0.41200000000000003,0.792,149,9,1,0,5,1.0,,Kia Tigers,2019
270,2.0,Hyoung-woo Choi*,35.0,136,555,456,65,137,31,1,17,86,0.0,1.0,85,77,0.3,0.413,0.485,0.897,221,13,7,0,7,6.0,,Kia Tigers,2019
271,3.0,Jeong-Min Choi*,30.0,4,5,5,0,0,0,0,0,0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Kia Tigers,2019
272,4.0,Jeong-young Choi*,22.0,8,21,21,4,6,0,0,0,1,0.0,0.0,0,10,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.5710000000000001,6,0,0,0,0,0.0,,Kia Tigers,2019
273,5.0,Won-joon Choi*,22.0,90,255,232,33,46,11,3,1,18,8.0,4.0,16,51,0.198,0.261,0.284,0.545,66,4,4,2,1,0.0,,Kia Tigers,2019
274,6.0,Joon-soon Han*,20.0,7,20,20,2,6,2,0,0,2,0.0,0.0,0,2,0.3,0.3,0.4,0.7,8,2,0,0,0,0.0,,Kia Tigers,2019
275,7.0,Seung-Taek Han,25.0,105,288,251,22,56,9,1,3,27,1.0,0.0,27,82,0.223,0.299,0.303,0.602,76,8,1,7,2,1.0,,Kia Tigers,2019
276,8.0,Jeremy Hazelbaker*,31.0,11,46,41,5,6,2,0,2,5,1.0,1.0,4,18,0.146,0.239,0.341,0.581,14,0,1,0,0,0.0,,Kia Tigers,2019
277,9.0,Jae-ho Hong,32.0,10,20,19,2,4,0,0,0,0,0.0,0.0,1,5,0.21100000000000002,0.25,0.21100000000000002,0.461,4,1,0,0,0,0.0,,Kia Tigers,2019
278,10.0,Dae-in Hwang,23.0,12,28,25,0,5,2,0,0,0,0.0,0.0,1,8,0.2,0.28600000000000003,0.28,0.5660000000000001,7,0,2,0,0,0.0,,Kia Tigers,2019
279,11.0,Yoon-ho Hwang,25.0,57,130,123,9,37,5,2,1,9,2.0,2.0,5,12,0.301,0.326,0.39799999999999996,0.7240000000000001,49,2,0,1,1,0.0,,Kia Tigers,2019
280,12.0,Ju-chan Kim,38.0,100,363,337,35,101,16,0,3,32,3.0,1.0,17,44,0.3,0.34,0.374,0.7140000000000001,126,6,5,1,3,3.0,,Kia Tigers,2019
281,13.0,Min-sik Kim*,30.0,53,116,96,6,16,2,0,0,14,2.0,0.0,15,29,0.16699999999999998,0.293,0.188,0.48100000000000004,18,1,3,0,2,0.0,,Kia Tigers,2019
282,14.0,Seon-bin Kim,29.0,121,447,394,55,115,22,0,3,40,5.0,4.0,43,26,0.292,0.36,0.371,0.73,146,7,1,5,4,0.0,,Kia Tigers,2019
